date;home_team;away_team;home_score;away_score;competition;stadium;city;country;neutral;world_cup;season;avg_temp_c;min_temp_c;max_temp_c;precipitation_mm;snow_depth_mm;avg_wind_dir_deg;avg_wind_speed_kmh;peak_wind_gust_kmh;avg_sea_level_pres_hpa
2000-07-01;New Zealand;Scotland;48;14;2000 Scotland rugby union tour of New Zealand;Eden Park;Auckland;New Zealand;FALSE;FALSE;Winter;13.9;;;0.5;;;;;
2000-06-24;New Zealand;Scotland;69;20;2000 Scotland rugby union tour of New Zealand;Carisbrook;Dunedin;New Zealand;FALSE;FALSE;;;;;;;;;;
2000-06-24;South Africa;England;22;27;2000 England rugby union tour of South Africa;Free State Stadium;Bloemfontein;South Africa;FALSE;FALSE;Winter;4.4;-7.8;15.3;0.0;;;;;
2000-06-24;Australia;Argentina;32;25;2000 Argentina tour of Australia and England;Canberra Stadium;Canberra;Australia;FALSE;FALSE;Winter;3.0;;10.1;0.0;;;;;
2000-06-17;South Africa;England;18;13;2000 England rugby union tour of South Africa;Loftus Versfeld;Pretoria;South Africa;FALSE;FALSE;Winter;14.7;10.4;20.4;;;;;;
2000-06-17;Australia;Argentina;53;6;2000 Argentina tour of Australia and England;Ballymore Stadium;Brisbane;Australia;FALSE;FALSE;Winter;;10.0;20.0;0.0;;;;;
2000-06-03;Argentina;Ireland;34;23;2000 Ireland rugby union tour of The Americas;Estadio Ricardo Etcheverry;Buenos Aires;Argentina;FALSE;FALSE;Winter;13.8;10.6;;;;;;;
2000-04-02;Scotland;England;19;13;2000 Six Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;Spring;2.9;0.8;4.4;;;;23.7;;1003.3
2000-04-01;France;Italy;42;31;2000 Six Nations Championship;Stade de France;Saint-Denis;France;FALSE;FALSE;Spring;6.8;3.0;9.3;3.0;;229.0;13.8;;1005.2
2000-04-01;Ireland;Wales;19;23;2000 Six Nations Championship;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Spring;6.3;2.8;9.4;2.9;;;12.3;;997.3
2000-03-19;France;Ireland;25;27;2000 Six Nations Championship;Stade de France;Saint-Denis;France;FALSE;FALSE;Spring;7.7;4.6;12.4;0.0;;36.0;20.0;;1031.6
2000-03-18;Wales;Scotland;26;18;2000 Six Nations Championship;Millennium Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
2000-03-18;Italy;England;12;59;2000 Six Nations Championship;Stadio Flaminio;Rome;Italy;FALSE;FALSE;Spring;10.6;5.0;16.8;0.0;;;;;
2000-03-04;Scotland;France;16;28;2000 Six Nations Championship;Murrayfield;Edinburgh;Scotland;FALSE;FALSE;Spring;1.4;-2.6;5.4;;;290.0;16.3;;1023.7
2000-03-04;Ireland;Italy;60;13;2000 Six Nations Championship;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Spring;2.3;-2.0;9.8;0.0;;264.0;17.1;;1029.2
2000-03-04;England;Wales;46;12;2000 Six Nations Championship;Twickenham;London;England;FALSE;FALSE;Spring;4.2;0.8;7.8;;;294.0;9.6;;1027.1
2000-02-19;Ireland;Scotland;44;22;2000 Six Nations Championship;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Winter;5.1;3.5;9.5;0.0;;312.0;15.6;;1019.7
2000-02-19;France;England;9;15;2000 Six Nations Championship;Stade de France;Saint-Denis;France;FALSE;FALSE;Winter;6.7;6.4;9.2;1.0;;310.0;24.2;;1013.7
2000-02-19;Wales;Italy;47;16;2000 Six Nations;Millennium Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
2000-02-05;England;Ireland;50;18;2000 Six Nations Championship;Twickenham;London;England;FALSE;FALSE;Winter;8.8;7.3;11.5;;;202.0;15.0;;1026.3
2000-02-05;Wales;France;3;36;2000 Six Nations Championship;Millennium Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
2000-02-05;Italy;Scotland;34;20;2000 Six Nations Championship;Stadio Flaminio;Rome;Italy;FALSE;FALSE;Winter;5.3;0.8;12.4;0.0;;;;;
1999-11-06;Australia;France;35;12;1999 Rugby World Cup Final;Millennium Stadium;Cardiff;Wales;TRUE;TRUE;;;;;;;;;;
1999-11-04;South Africa;New Zealand;22;18;1999 Rugby World Cup;Millennium Stadium;Cardiff;Wales;TRUE;TRUE;;;;;;;;;;
1999-10-31;New Zealand;France;31;43;1999 Rugby World Cup;Twickenham;London;England;TRUE;TRUE;Autumn;13.0;10.4;16.2;0.0;;209.0;20.4;;1014.9
1999-10-30;Australia;South Africa;27;21;1999 Rugby World Cup Semi-final;Twickenham;London;England;TRUE;TRUE;Autumn;14.2;11.7;17.2;;;174.0;18.9;;
1999-10-24;England;South Africa;21;44;1999 Rugby World Cup Quarter-final;Stade de France;Paris;France;TRUE;TRUE;Autumn;13.0;10.8;16.2;1.2;;186.0;23.2;;990.9
1999-10-24;Scotland;New Zealand;18;30;1999 Rugby World Cup Quarter Final;Murrayfield;Edinburgh;Scotland;FALSE;TRUE;Autumn;11.0;9.4;11.8;6.1;;;9.8;;983.8
1999-10-24;Argentina;France;26;47;1999 Rugby World Cup;Lansdowne Road;Dublin;Ireland;TRUE;TRUE;Autumn;10.4;8.0;14.0;0.0;;96.0;9.9;;
1999-10-23;Wales;Australia;9;24;1999 Rugby World Cup Quarter-finals;Millennium Stadium;Cardiff;Wales;FALSE;TRUE;;;;;;;;;;
1999-10-20;Argentina;Ireland;28;24;1999 Rugby World Cup;Stade Félix Bollaert;Lens;France;TRUE;TRUE;;;;;;;;;;
1999-10-14;New Zealand;Italy;101;3;1999 Rugby World Cup;McAlpine Stadium;Huddersfield;England;TRUE;TRUE;;;;;;;;;;
1999-10-10;Ireland;Australia;3;23;1999 Rugby World Cup Pool match;Lansdowne Road;Dublin;Ireland;FALSE;TRUE;Autumn;13.1;13.0;16.0;0.5;;248.0;22.1;;1019.4
1999-10-09;England;New Zealand;16;30;1999 Rugby World Cup Pool Stage;Twickenham;London;England;FALSE;TRUE;Autumn;15.5;12.1;17.8;0.0;;238.0;11.7;;1022.2
1999-10-03;Scotland;South Africa;29;46;1999 Rugby World Cup;Murrayfield;Edinburgh;Scotland;FALSE;TRUE;Autumn;9.2;5.0;12.7;;;277.0;17.5;;996.4
1999-10-02;England;Italy;67;7;1999 Rugby World Cup Pool Stage;Twickenham;London;England;FALSE;TRUE;Autumn;12.6;;15.8;7.1;;;;;
1999-10-01;Wales;Argentina;23;18;1999 Rugby World Cup Pool match;Millennium Stadium;Cardiff;Wales;FALSE;TRUE;;;;;;;;;;
1999-08-28;Wales;France;34;23;1999 Rugby World Cup warm-up match;Millennium Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
1999-08-28;Australia;New Zealand;28;7;1999 Tri Nations Series;Stadium Australia;Sydney;Australia;FALSE;FALSE;Winter;17.1;11.7;19.1;0.2;;153.0;12.4;;
1999-08-28;Ireland;Argentina;32;24;1999 Rugby World Cup warm-up;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Summer;14.7;10.3;20.8;1.2;;222.0;10.2;;1023.2
1999-08-21;Scotland;Argentina;22;31;1999 Rugby World Cup warm-up match;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;Summer;10.6;4.5;17.1;0.0;;;8.6;;1027.1
1999-08-14;South Africa;Australia;10;9;1999 Tri Nations Series;Newlands Stadium;Cape Town;South Africa;FALSE;FALSE;Winter;15.1;;19.7;0.0;;;;;
1999-08-07;South Africa;New Zealand;18;34;1999 Tri Nations Series;Loftus Versfeld Stadium;Pretoria;South Africa;FALSE;FALSE;Winter;13.5;6.9;19.5;;;;;;
1999-07-24;New Zealand;Australia;34;15;1999 Tri Nations Series;Eden Park;Auckland;New Zealand;FALSE;FALSE;Winter;10.8;;;;;;;;
1999-07-17;Australia;South Africa;32;6;1999 Tri Nations Series;Lang Park;Brisbane;Australia;FALSE;FALSE;;;;;;;;;;
1999-07-10;New Zealand;South Africa;28;0;1999 Tri Nations Series;Carisbrook;Dunedin;New Zealand;FALSE;FALSE;;;;;;;;;;
1999-06-26;Australia;England;22;15;1999 England tour of Australia;Stadium Australia;Sydney;Australia;FALSE;FALSE;Winter;15.3;11.4;17.6;10.2;;;;;
1999-06-26;Wales;South Africa;29;19;;Millennium Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
1999-06-26;New Zealand;France;54;7;1999 French tour;Athletic Park;Wellington;New Zealand;FALSE;FALSE;Winter;9.5;;;;;;;;
1999-06-19;South Africa;Italy;101;0;1999 Italy rugby union tour of South Africa;Kings Park Stadium;Durban;South Africa;FALSE;FALSE;;;;;;;;;;
1999-06-19;Australia;Ireland;32;26;1999 Ireland tour of Australia;Subiaco Oval;Perth;Australia;FALSE;FALSE;Winter;;15.1;20.3;2.0;;;;;
1999-06-12;Argentina;Wales;16;23;1999 Wales tour of Argentina;Ferrocaril Oeste;Buenos Aires;Argentina;FALSE;FALSE;Winter;12.0;8.2;17.8;;;;;;
1999-06-12;South Africa;Italy;74;3;1999 Italy rugby union tour of South Africa;Boet Erasmus Stadium;Port Elizabeth;South Africa;FALSE;FALSE;;;;;;;;;;
1999-06-12;Australia;Ireland;46;10;1999 Ireland tour of Australia;Ballymore Stadium;Brisbane;Australia;FALSE;FALSE;;;;;;;;;;
1999-06-05;Argentina;Wales;26;36;1999 Wales tour of Argentina;Ferrocaril Oeste;Buenos Aires;Argentina;FALSE;FALSE;Winter;9.4;6.0;13.0;;;260.0;6.7;;
1999-04-11;England;Wales;32;31;1999 Five Nations Championship;Wembley Stadium;London;England;FALSE;FALSE;Spring;9.2;3.7;14.4;0.0;;262.0;15.3;;1017.7
1999-04-10;Ireland;Italy;39;30;;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Spring;8.8;7.5;12.9;0.7;;253.0;31.5;;1015.2
1999-04-10;France;Scotland;22;36;1999 Five Nations Championship;Stade de France;Saint-Denis;France;FALSE;FALSE;Spring;11.2;7.5;16.0;0.2;;286.0;12.9;;1021.2
1999-03-20;England;France;21;10;1999 Five Nations Championship;Twickenham;London;England;FALSE;FALSE;Spring;7.4;2.9;11.3;0.0;;268.0;7.2;;1026.4
1999-03-20;Italy;Wales;21;60;;Stadio Comunale di Monigo;Treviso;Italy;FALSE;FALSE;;;;;;;;;;
1999-03-20;Scotland;Ireland;30;13;1999 Five Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;Spring;7.7;4.8;10.9;0.8;;242.0;26.7;;1018.4
1999-03-06;France;Wales;33;34;1999 Five Nations Championship;Stade de France;Paris;France;FALSE;FALSE;Spring;3.2;1.5;6.4;0.4;;;;;
1999-03-06;Ireland;England;15;27;1999 Five Nations Championship;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Spring;3.1;-0.9;7.8;0.0;;;;;
1999-03-06;Scotland;Italy;30;12;;Murrayfield;Edinburgh;Scotland;FALSE;FALSE;Spring;4.1;-1.9;7.3;1.3;;336.0;14.3;;1002.5
1999-02-20;Wales;Ireland;23;29;1999 Five Nations Championship;Wembley Stadium;London;England;TRUE;FALSE;Winter;7.6;4.6;10.2;0.5;;265.0;10.2;;1016.3
1999-02-20;England;Scotland;24;21;1999 Five Nations Championship;Twickenham Stadium;London;England;FALSE;FALSE;Winter;7.6;4.6;10.2;0.5;;265.0;10.2;;1016.3
1999-02-06;Scotland;Wales;33;20;1999 Five Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;Winter;2.7;0.1;7.3;0.5;;272.0;14.0;;
1999-02-06;Ireland;France;9;10;1999 Five Nations Championship;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Winter;5.8;4.2;8.3;4.6;;273.0;25.2;;1017.0
1998-12-05;England;South Africa;13;7;1998 South Africa rugby union tour of Britain and Ireland;Twickenham;London;England;FALSE;FALSE;Winter;1.2;-2.8;5.7;;;295.0;11.0;;1016.4
1998-11-28;Ireland;South Africa;13;27;1998 South Africa rugby union tour of Britain and Ireland;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Autumn;6.9;5.2;8.0;0.0;;241.0;23.9;;1010.1
1998-11-28;England;Australia;11;12;1998 Autumn International;Twickenham Stadium;London;England;FALSE;FALSE;Autumn;9.3;;12.5;3.0;;;;;
1998-11-22;England;Italy;23;15;1999 Rugby World Cup European qualification;Galpharm Stadium;Huddersfield;England;FALSE;FALSE;;;;;;;;;;
1998-11-21;Scotland;South Africa;10;35;1998 South Africa rugby union tour of Britain and Ireland;Murrayfield;Edinburgh;Scotland;FALSE;FALSE;Autumn;10.9;5.8;12.5;0.0;;222.0;38.1;;1017.6
1998-11-21;France;Australia;21;32;1998 Australia tour of France and England;Stade de France;Saint-Denis;France;FALSE;FALSE;Autumn;-1.5;-5.8;3.0;0.0;;;;;
1998-11-21;Wales;Argentina;43;30;1998 Autumn International;Stradey Park;Llanelli;Wales;FALSE;FALSE;;;;;;;;;;
1998-11-14;Wales;South Africa;20;28;1998 South Africa tour of Great Britain and Ireland;Wembley Stadium;London;England;TRUE;FALSE;Autumn;6.3;;8.9;9.9;;;;;
1998-11-14;France;Argentina;34;14;1998 Argentina tour of Japan and Europe;Stade de la Beaujoire;Nantes;France;FALSE;FALSE;Autumn;8.7;7.5;12.4;0.4;;;;;
1998-11-07;Italy;Argentina;23;19;1998 Argentina rugby union tour of Japan and Europe;Stadio Comunale Beltrametti;Piacenza;Italy;FALSE;FALSE;;;;;;;;;;
1998-08-29;Australia;New Zealand;19;14;1998 Bledisloe Cup III;Sydney Football Stadium;Sydney;Australia;FALSE;FALSE;Winter;13.7;9.3;19.2;0.0;;;9.0;;1028.8
1998-08-22;South Africa;Australia;29;15;1998 Tri Nations Series;Ellis Park Stadium;Johannesburg;South Africa;FALSE;FALSE;;;;;;;;;;
1998-08-15;South Africa;New Zealand;24;23;1998 Tri Nations Series;Kings Park Stadium;Durban;South Africa;FALSE;FALSE;;;;;;;;;;
1998-08-01;New Zealand;Australia;23;27;1998 Tri Nations Series;Lancaster Park;Christchurch;New Zealand;FALSE;FALSE;Winter;10.0;6.1;11.0;0.0;;;;;
1998-07-25;New Zealand;South Africa;3;13;1998 Tri Nations Series;Athletic Park;Wellington;New Zealand;FALSE;FALSE;Winter;9.4;;;0.0;;;;;
1998-07-18;Australia;South Africa;13;14;1998 Tri Nations Series;Subiaco Oval;Perth;Australia;FALSE;FALSE;Winter;;11.6;17.6;13.0;;;;;
1998-07-11;Australia;New Zealand;24;16;1998 Tri Nations Series;Melbourne Cricket Ground;Melbourne;Australia;FALSE;FALSE;;;;;;;;;;
1998-07-04;South Africa;England;18;0;1998 England rugby union tour of Australasia and South Africa;Newlands;Cape Town;South Africa;FALSE;FALSE;Winter;11.2;8.3;14.8;2.3;;;;;
1998-06-27;South Africa;Wales;96;13;1998 Wales tour of Zimbabwe and South Africa;Loftus Versfeld;Pretoria;South Africa;FALSE;FALSE;Winter;15.8;6.9;23.5;0.0;;;;;
1998-06-27;New Zealand;England;40;10;1998 England rugby union tour of Australasia and South Africa;Eden Park;Auckland;New Zealand;FALSE;FALSE;Winter;11.4;;;;;;;;
1998-06-20;New Zealand;England;64;22;1998 England rugby union tour of Australasia and South Africa;Carisbrook;Dunedin;New Zealand;FALSE;FALSE;;;;;;;;;;
1998-06-20;Argentina;France;12;37;1998 France tour of Argentina and Fiji;José Amalfitani Stadium;Buenos Aires;Argentina;FALSE;FALSE;Winter;11.0;;;;;;;;
1998-06-20;Australia;Scotland;33;11;1998 Scotland tour of Australia and Fiji;Lang Park;Brisbane;Australia;FALSE;FALSE;;;;;;;;;;
1998-06-20;South Africa;Ireland;33;0;1998 Ireland rugby union tour of South Africa;Loftus Versfeld;Pretoria;South Africa;FALSE;FALSE;Winter;15.6;;;0.0;;;;;
1998-06-13;Argentina;France;18;35;1998 France tour of Argentina and Fiji;José Amalfitani Stadium;Buenos Aires;Argentina;FALSE;FALSE;Winter;10.9;;;;;;;;
1998-06-13;Australia;Scotland;45;3;1998 Scotland tour of Australia and Fiji;Sydney Football Stadium;Sydney;Australia;FALSE;FALSE;Winter;14.4;10.0;18.5;0.0;;;;;
1998-06-13;South Africa;Ireland;37;13;1998 Ireland rugby union tour of South Africa;Vodacom Park;Bloemfontein;South Africa;FALSE;FALSE;Winter;7.4;-5.1;;0.0;;;;;
1998-06-06;Australia;England;76;0;1998 England tour of Australia, New Zealand and South Africa;Lang Park;Brisbane;Australia;FALSE;FALSE;;;;;;;;;;
1998-04-05;Wales;France;0;51;1998 Five Nations Championship;Wembley Stadium;London;England;TRUE;FALSE;Spring;10.1;7.9;14.4;5.1;;207.0;22.7;;993.6
1998-04-04;England;Ireland;35;17;1998 Five Nations Championship;Twickenham;London;England;FALSE;FALSE;Spring;10.9;8.7;14.4;5.1;;199.0;29.9;;
1998-03-22;Scotland;England;20;34;1998 Five Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;Spring;7.6;6.4;8.8;0.0;;;4.8;;1036.8
1998-03-21;Ireland;Wales;21;30;1998 Five Nations Championship;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Spring;7.7;7.0;10.0;0.0;;;;;
1998-03-07;France;Ireland;18;16;1998 Five Nations Championship;Stade de France;Saint-Denis;France;FALSE;FALSE;Spring;10.4;9.2;15.2;3.2;;;;;
1998-03-07;Wales;Scotland;19;13;1998 Five Nations Championship;Wembley Stadium;London;England;TRUE;FALSE;Spring;10.8;8.3;13.1;4.1;;240.0;24.2;;1003.6
1998-02-21;Scotland;France;16;51;1998 Five Nations Championship;Murrayfield;Edinburgh;Scotland;FALSE;FALSE;Winter;7.1;3.2;10.3;;;236.0;23.6;;999.8
1998-02-21;England;Wales;60;26;1998 Five Nations Championship;Twickenham;London;England;FALSE;FALSE;Winter;10.3;7.2;12.4;;;204.0;14.5;;
1998-02-07;Ireland;Scotland;16;17;1998 Five Nations Championship;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Winter;4.1;0.8;11.4;1.4;;;;;
1998-02-07;France;England;24;17;1998 Five Nations Championship;Stade de France;Saint-Denis;France;FALSE;FALSE;Winter;2.0;-1.0;8.4;0.8;;;;;
1998-02-07;Wales;Italy;23;20;;Stradey Park;Llanelli;Wales;FALSE;FALSE;;;;;;;;;;
1998-01-24;Italy;Scotland;25;21;;Stadio Comunale Monigo;Treviso;Italy;FALSE;FALSE;;;;;;;;;;
1997-12-20;Italy;Ireland;37;22;;Stadio Renato Dall'Ara;Bologna;Italy;FALSE;FALSE;;;;;;;;;;
1997-12-06;Scotland;South Africa;10;68;1997 South Africa rugby union tour of Europe;Murrayfield;Edinburgh;Scotland;FALSE;FALSE;Winter;10.9;7.8;13.2;;;234.0;31.8;;1003.6
1997-12-06;England;New Zealand;26;26;1997 New Zealand rugby union tour of Britain and Ireland;Twickenham;London;England;FALSE;FALSE;Winter;8.1;3.0;11.2;0.0;;211.0;13.2;;1019.4
1997-11-29;Wales;New Zealand;7;42;1997 New Zealand tour of Great Britain and Ireland;Wembley Stadium;London;England;TRUE;FALSE;Autumn;9.6;;12.1;;;;;;
1997-11-29;England;South Africa;11;29;1997 South Africa rugby union tour of Europe;Twickenham;London;England;FALSE;FALSE;Autumn;9.6;;12.1;;;;;;
1997-11-22;France;South Africa;10;52;1997 South Africa rugby union tour of Europe;Parc des Princes;Paris;France;FALSE;FALSE;Autumn;7.8;6.9;10.7;0.0;;;;;
1997-11-22;England;New Zealand;8;25;1997 New Zealand rugby union tour of Britain and Ireland;Old Trafford;Manchester;England;FALSE;FALSE;;;;;;;;;;
1997-11-22;Scotland;Australia;8;37;1997 Australia tour of Argentina and Great Britain;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;Autumn;5.2;0.9;8.6;0.0;;;4.2;;1012.2
1997-11-15;France;South Africa;32;36;1997 South Africa rugby union tour of Europe;Stade de Gerland;Lyon;France;FALSE;FALSE;Autumn;4.9;-0.7;11.2;0.0;;;;;
1997-11-15;England;Australia;15;15;1997 Autumn International;Twickenham Stadium;London;England;FALSE;FALSE;Autumn;13.7;11.2;14.9;2.5;;184.0;7.6;;1011.8
1997-11-15;Ireland;New Zealand;15;63;1997 New Zealand rugby union tour of Britain and Ireland;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Autumn;11.6;3.4;17.3;0.5;;;;;
1997-11-08;Argentina;Australia;18;16;1997 Australia tour of Argentina and Great Britain;Estadio Ricardo Etcheverry;Buenos Aires;Argentina;FALSE;FALSE;Spring;23.6;;;0.0;;;;;
1997-11-08;Italy;South Africa;31;62;1997 South Africa rugby union tour of Europe;Stadio Renato Dall'Ara;Bologna;Italy;FALSE;FALSE;;;;;;;;;;
1997-11-01;Argentina;Australia;15;23;1997 Australia tour of Argentina and Great Britain;Estadio Ricardo Etcheverry;Buenos Aires;Argentina;FALSE;FALSE;Spring;15.5;;;;;;;;
1997-10-26;France;Argentina;32;27;1997 Latin Cup;Stade Maurice Trélut;Tarbes;France;FALSE;FALSE;;;;;;;;;;
1997-10-22;Argentina;Italy;18;18;;Stade Antoine-Béguère;Lourdes;France;TRUE;FALSE;;;;;;;;;;
1997-10-18;France;Italy;30;19;2nd Coupe Latine de Rugby;Stade du Moulias;Auch;France;FALSE;FALSE;;;;;;;;;;
1997-08-23;South Africa;Australia;61;22;1997 Tri Nations Series;Loftus Versfeld Stadium;Pretoria;South Africa;FALSE;FALSE;;;;;;;;;;
1997-08-16;New Zealand;Australia;36;24;1997 Tri Nations Series;Carisbrook;Dunedin;New Zealand;FALSE;FALSE;;;;;;;;;;
1997-08-09;New Zealand;South Africa;55;35;1997 Tri Nations Series;Eden Park;Auckland;New Zealand;FALSE;FALSE;Winter;11.8;;;0.0;;;;;
1997-08-02;Australia;South Africa;32;20;1997 Tri Nations Series;Lang Park;Brisbane;Australia;FALSE;FALSE;;;;;;;;;;
1997-07-26;Australia;New Zealand;18;33;1997 Tri Nations Series;Melbourne Cricket Ground;Melbourne;Australia;FALSE;FALSE;;;;;;;;;;
1997-07-19;South Africa;New Zealand;32;35;1997 Tri Nations Series;Ellis Park;Johannesburg;South Africa;FALSE;FALSE;;;;;;;;;;
1997-07-12;Australia;England;25;6;1997 England tour of Argentina and Australia;Sydney Football Stadium;Sydney;Australia;FALSE;FALSE;Winter;11.8;5.6;14.8;0.0;;;;;
1997-07-05;New Zealand;Australia;30;13;1997 Bledisloe Cup I;Lancaster Park;Christchurch;New Zealand;FALSE;FALSE;Winter;2.2;1.2;12.3;0.0;;;;;
1997-06-28;Australia;France;26;19;1997 France tour of Romania and Australia;Ballymore Stadium;Brisbane;Australia;FALSE;FALSE;;;;;;;;;;
1997-06-28;New Zealand;Argentina;62;10;1997 Argentina tour of New Zealand;Rugby Park;Hamilton;New Zealand;FALSE;FALSE;Winter;7.5;3.5;14.1;;;;;;
1997-06-21;New Zealand;Argentina;93;8;1997 Argentina tour of New Zealand;Athletic Park;Wellington;New Zealand;FALSE;FALSE;Winter;9.9;;;0.0;;;;;
1997-06-21;Australia;France;29;15;1997 France tour of Romania and Australia;Sydney Football Stadium;Sydney;Australia;FALSE;FALSE;Winter;12.5;7.1;17.8;0.0;;;;;
1997-06-07;Argentina;England;33;13;1997 England tour of Argentina and Australia;Ferrocarril Stadium;Buenos Aires;Argentina;FALSE;FALSE;Winter;10.9;7.5;;0.0;;;;;
1997-05-31;Argentina;England;20;46;1997 England tour of Argentina and Australia;Ferrocarril Stadium;Buenos Aires;Argentina;FALSE;FALSE;Autumn;14.5;13.1;17.5;0.0;;;;;
1997-03-22;France;Italy;32;40;1995-97 European Cup final;Stade Lesdiguières;Grenoble;France;FALSE;FALSE;;;;;;;;;;
1997-03-15;France;Scotland;47;20;1997 Five Nations Championship;Parc des Princes;Paris;France;FALSE;FALSE;Spring;8.8;3.7;12.9;0.0;;;;;
1997-03-15;Wales;England;13;34;1997 Five Nations Championship;Cardiff Arms Park;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
1997-03-01;Scotland;Ireland;38;10;1997 Five Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;Spring;7.9;3.9;10.5;3.0;;218.0;48.1;;1000.9
1997-03-01;England;France;20;23;1997 Five Nations Championship;Twickenham;London;England;FALSE;FALSE;Spring;8.9;4.4;12.1;0.0;;205.0;20.2;;
1997-02-15;France;Wales;27;22;1997 Five Nations Championship;Parc des Princes;Paris;France;FALSE;FALSE;Winter;5.2;2.6;9.0;0.0;;;;;
1997-02-15;Ireland;England;6;46;1997 Five Nations Championship;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Winter;4.2;-1.1;10.7;2.4;;216.0;9.8;;1016.9
1997-02-01;England;Scotland;41;13;1997 Five Nations Championship;Twickenham Stadium;London;England;FALSE;FALSE;Winter;4.9;3.6;6.9;;;130.0;17.1;;
1997-02-01;Wales;Ireland;25;26;1997 Five Nations Championship;National Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
1997-01-18;Scotland;Wales;19;34;1997 Five Nations Championship;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;Winter;4.3;0.6;7.7;0.5;;;9.3;;1007.4
1997-01-18;Ireland;France;15;32;1997 Five Nations Championship;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Winter;7.3;2.8;11.6;0.0;;150.0;8.9;;1006.4
1997-01-04;Ireland;Italy;29;37;;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Winter;1.6;-0.3;3.5;0.1;10.0;72.0;11.4;;1017.3
1996-12-15;Wales;South Africa;20;37;1996 South Africa tour of Argentina and Europe;National Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
1996-12-14;England;Argentina;20;18;1996 Argentina tour of England;Twickenham;London;England;FALSE;FALSE;Winter;1.2;-3.3;5.2;;;250.0;8.2;;1011.4
1996-12-14;Scotland;Italy;29;22;;Murrayfield;Edinburgh;Scotland;FALSE;FALSE;Winter;5.2;-2.1;8.6;;;244.0;26.0;;998.2
1996-12-07;France;South Africa;12;13;1996 South Africa rugby union tour of Argentina and Europe;Parc des Princes;Paris;France;FALSE;FALSE;Winter;4.8;1.9;9.4;0.0;;;;;
1996-12-01;Wales;Australia;19;28;1996 Australia tour of Great Britain, Ireland and Italy;National Stadium;Cardiff;Wales;FALSE;FALSE;;;;;;;;;;
1996-11-30;France;South Africa;12;22;1996 South Africa rugby union tour of Argentina and Europe;Parc Lescure;Bordeaux;France;FALSE;FALSE;Autumn;13.2;11.9;14.1;5.6;;;;;
1996-11-23;Ireland;Australia;12;22;1996 Australia tour of Great Britain, Ireland and Italy;Lansdowne Road;Dublin;Ireland;FALSE;FALSE;Autumn;0.1;-2.2;5.3;8.6;;267.0;11.6;;1016.5
1996-11-23;England;Italy;54;21;The Save & Prosper International;Twickenham;London;England;FALSE;FALSE;Autumn;2.9;0.6;6.5;0.0;;275.0;8.8;;1013.5
1996-11-16;Argentina;South Africa;21;44;1996 South Africa tour of Argentina and Europe;FC Oeste;Buenos Aires;Argentina;FALSE;FALSE;Spring;19.3;;28.7;0.0;;;;;
1996-11-09;Scotland;Australia;19;29;1996 Australia tour of Great Britain, Ireland and Italy;Murrayfield Stadium;Edinburgh;Scotland;FALSE;FALSE;Autumn;2.7;-2.2;6.9;;;;11.1;;1016.9
1996-11-09;Argentina;South Africa;15;46;1996 South Africa tour of Argentina and Europe;FC Oeste;Buenos Aires;Argentina;FALSE;FALSE;Spring;17.8;16.5;19.8;2.0;;;;;
1996-10-23;Italy;Australia;18;40;1996 Australia tour of Great Britain, Ireland and Italy;Stadio Plebiscito;Padua;Italy;FALSE;FALSE;;;;;;;;;;
1996-10-05;Italy;Wales;22;31;;Stadio Olimpico;Rome;Italy;FALSE;FALSE;Autumn;16.6;13.8;21.8;0.0;;;6.8;;
